Code du département;Département;Code de la circonscription;Circonscription;Code de la commune;Commune;Bureau de vote;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;N°Panneau;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Insee;Coordonnées;Nom Bureau Vote;Adresse;Code Postal;Ville;uniq_bdv
94;Val-de-Marne;04;4ème circonscription;071;Sucy-en-Brie;0003;800;349;43.63;451;56.38;6;0.75;1.33;0;0.0;0.0;445;55.63;98.67;12;F;CHARLES;Corinne;COM;10;1.25;2.25;94071;48.776133,2.514325;Ecole Jean-Jacques Rousseau;7 boulevard Louis Boon;94370;Sucy-en-Brie;Ecole Jean-Jacques Rousseau -  Sucy-en-Brie
94;Val-de-Marne;03;3ème circonscription;004;Boissy-Saint-Léger;0004;784;398;50.77;386;49.23;5;0.64;1.3;2;0.26;0.52;379;48.34;98.19;2;F;SOUIH;Yassia;EXD;3;0.38;0.79;94004;48.752247,2.539208;Ecole maternelle des Chataigniers;35/37 avenue des Chataigniers;94470;Boissy-Saint-Léger;Ecole maternelle des Chataigniers -  Boissy-Saint-Léger
94;Val-de-Marne;11;11ème circonscription;016;Cachan;0001;1054;517;49.05;537;50.95;5;0.47000000000000003;0.93;3;0.28;0.56;529;50.19;98.51;5;F;DAVOINE;Nolwenn;DIV;9;0.85;1.7000000000000002;94016;;Mairie - hall;Saquare de la Libération;94230;Cachan;Mairie - hall -  Cachan
94;Val-de-Marne;03;3ème circonscription;075;Villecresnes;0003;929;480;51.67;449;48.33;8;0.86;1.78;2;0.22;0.45;439;47.26;97.77;13;F;GAYE;Myriam;RDG;7;0.75;1.589999999999999;94075;48.722673,2.533324;FIEF;49 rue du lieutenant Dagorno;94440;Villecresnes;FIEF -  Villecresnes
94;Val-de-Marne;08;8ème circonscription;018;Charenton-le-Pont;0002;1055;420;39.81;635;60.19;4;0.38;0.63;4;0.38;0.63;627;59.43;98.74;3;F;GALLAIS;Sophie;SOC;48;4.55;7.66;94018;48.819544,2.416027;Hôtel de ville;48 rue de Paris;94220;Charenton-le-Pont;Hôtel de ville -  Charenton-le-Pont
94;Val-de-Marne;09;9ème circonscription;002;Alfortville;0005;881;394;44.72;487;55.28;10;1.1400000000000001;2.05;1;0.11;0.21;476;54.03;97.74;6;F;HERAULT;Bernadette;LR;30;3.41;6.3;94002;;Pole culturel - Salle de Convivialité;Parvis des Arts;94140;Alfortville;Pole culturel - Salle de Convivialité -  Alfortville
94;Val-de-Marne;05;5ème circonscription;017;Champigny-sur-Marne;0042;963;708;73.52;255;26.48;6;0.62;2.35;0;0.0;0.0;249;25.86;97.65;4;M;TANGUY;Thibaut;DIV;3;0.31;1.2;94017;48.806691,2.551004;Maison pour tous du Bois l'Abbé;6 Place Rodin;94500;Champigny-sur-Marne;Maison pour tous du Bois l'Abbé -  Champigny-sur-Marne
94;Val-de-Marne;02;2ème circonscription;022;Choisy-le-Roi;0006;1067;601;56.33;466;43.67;12;1.12;2.58;3;0.28;0.64;451;42.27;96.78;3;F;STURTZER;Estelle;UDI;4;0.37;0.89;94022;48.767999,2.404098;Ecole Primaire Blanqui;19 Rue Auguste Blanqui;94600;Choisy-le-Roi;Ecole Primaire Blanqui -  Choisy-le-Roi
94;Val-de-Marne;10;10ème circonscription;041;Ivry-sur-Seine;0035;718;442;61.56;276;38.44;4;0.56;1.45;3;0.42;1.09;269;37.47;97.46;5;M;FARGETTE;Hugo;DIV;1;0.14;0.37;94041;48.804645,2.381823;Maison de Quartier Monmousseau;17 rue Gaston Monmousseau;94200;Ivry-sur-Seine;Maison de Quartier Monmousseau -  Ivry-sur-Seine
94;Val-de-Marne;08;8ème circonscription;046;Maisons-Alfort;0026;1071;402;37.54;669;62.46;3;0.28;0.45;1;0.09;0.15;665;62.09;99.4;2;M;GILLARD;Pierre-Eric;EXG;4;0.37;0.6000000000000001;94046;48.81363,2.434938;Ecole élémentaire Saint-Exupéry;13 rue de Lorraine;94700;Maisons-Alfort;Ecole élémentaire Saint-Exupéry -  Maisons-Alfort
94;Val-de-Marne;05;5ème circonscription;052;Nogent-sur-Marne;0021;865;405;46.82;460;53.18;3;0.35000000000000003;0.65;0;0.0;0.0;457;52.83;99.35;12;M;JOSLIN;François;EXG;0;0.0;0.0;94052;48.839308,2.482033;Ecole primaire Paule Bert;46 rue Paul Bert;94130;Nogent-sur-Marne;Ecole primaire Paule Bert -  Nogent-sur-Marne
94;Val-de-Marne;07;7ème circonscription;034;Fresnes;0003;1098;642;58.47;456;41.53;8;0.73;1.75;3;0.27;0.66;445;40.53;97.59;3;F;DINI;Bouchra;EXG;8;0.73;1.8;94034;48.757415,2.321053;Collège Saint-Exupéry;20 avenue de la République;94260;Fresnes;Collège Saint-Exupéry -  Fresnes
94;Val-de-Marne;11;11ème circonscription;037;Gentilly;0008;839;323;38.5;516;61.5;6;0.72;1.16;0;0.0;0.0;510;60.79;98.84;5;F;DAVOINE;Nolwenn;DIV;4;0.48;0.78;94037;48.814826,2.338911;Ecole primaire Lamartine (aile droite);22/24 rue des Champs Elysées;94250;Gentilly;Ecole primaire Lamartine (aile droite) -  Gentilly
94;Val-de-Marne;02;2ème circonscription;028;Créteil;0034;1087;609;56.03;478;43.97;6;0.55;1.26;2;0.18;0.42;470;43.24;98.33;11;M;ID EL OUALI;Ali;ECO;20;1.839999999999999;4.26;94028;48.78079,2.4615400000000003;Ecole des Guiblets;80 boulevard John Fitzgerald Kennedy;94000;Créteil;Ecole des Guiblets -  Créteil
94;Val-de-Marne;02;2ème circonscription;028;Créteil;0015;823;458;55.65;365;44.35;6;0.73;1.6400000000000001;2;0.24;0.55;357;43.38;97.81;13;M;URGIN;Axel;SOC;58;7.05;16.25;94028;48.790967,2.443756;Ecole élémentaire Gaspard Monge;Boulevard du Montaigut;94000;Créteil;Ecole élémentaire Gaspard Monge -  Créteil
94;Val-de-Marne;06;6ème circonscription;080;Vincennes;0024;993;430;43.3;563;56.7;4;0.4;0.71;3;0.30000000000000004;0.53;556;55.99;98.76;6;F;LALANNE;Dominique;DIV;1;0.1;0.18;94080;48.847711,2.423604;Crèche municipale des Laitières;27 rue des Laitières;94300;Vincennes;Crèche municipale des Laitières -  Vincennes
94;Val-de-Marne;08;8ème circonscription;042;Joinville-le-Pont;0003;840;330;39.29;510;60.71;3;0.36;0.59;5;0.6000000000000001;0.98;502;59.76;98.43;15;F;GACKIERE;Sylvie;DIV;12;1.43;2.39;94042;48.817184,2.464062;Gymnase Pierre francois;23 rue Emile Moutier;94340;Joinville-le-Pont;Gymnase Pierre francois -  Joinville-le-Pont
94;Val-de-Marne;09;9ème circonscription;081;Vitry-sur-Seine;0017;780;532;68.21;248;31.79;6;0.77;2.42;4;0.51;1.609999999999999;238;30.51;95.97;12;F;MARSEAU;Gaëlle;REM;57;7.31;23.95;94081;48.776901,2.40117;Ecole élémentaire Anatole France - Refectoire A;133, rue Balzac;94400;Vitry-sur-Seine;Ecole élémentaire Anatole France - Refectoire A -  Vitry-sur-Seine
94;Val-de-Marne;06;6ème circonscription;080;Vincennes;0028;1318;512;38.85;806;61.15;6;0.46;0.74;1;0.08;0.12;799;60.62;99.13;6;F;LALANNE;Dominique;DIV;4;0.30000000000000004;0.5;94080;48.843598,2.430338;Ecole maternelle Franklin Rossevelt;3 allée Georges Méliès;94300;Vincennes;Ecole maternelle Franklin Rossevelt -  Vincennes
94;Val-de-Marne;08;8ème circonscription;069;Saint-Maurice;0005;813;322;39.61;491;60.39;0;0.0;0.0;3;0.37;0.61;488;60.02;99.39;4;M;GRANGE;Patrick;DVD;5;0.62;1.02;94069;48.823389,2.420725;Ecole primaire Roger Recet - préau;5bis rue Eugène Delacroix;94410;Saint-Maurice;Ecole primaire Roger Recet - préau -  Saint-Maurice
94;Val-de-Marne;07;7ème circonscription;038;L'Hay-les-Roses;0011;842;382;45.37;460;54.63;2;0.24;0.43;3;0.36;0.65;455;54.04;98.91;11;F;CHENAULT;Sylvie;DLF;5;0.59;1.1;94038;48.766677,2.32132;Groupe scolaire de la Valée aux renards;Rue Marc Sangnier;94240;L'Haÿ-les-Roses;Groupe scolaire de la Valée aux renards -  L'Haÿ-les-Roses
94;Val-de-Marne;02;2ème circonscription;022;Choisy-le-Roi;0004;951;633;66.56;318;33.44;7;0.74;2.2;2;0.21;0.63;309;32.49;97.17;2;M;COCQ;François;FI;72;7.57;23.3;94022;48.767724,2.404289;Ecole Maternelle Blanqui;25 rue Auguste Blanqui;94600;Choisy-le-Roi;Ecole Maternelle Blanqui -  Choisy-le-Roi
94;Val-de-Marne;04;4ème circonscription;019;Chennevières-sur-Marne;0012;898;606;67.48;292;32.52;6;0.67;2.05;4;0.45;1.37;282;31.4;96.58;8;F;MOULIN;Brigitte;EXG;2;0.22;0.71;94019;48.800516,2.553783;"Groupe scolaire "" les Hauts de Chennevières""";Rue Clément Ader;94430;Chennevières-sur-Marne;"Groupe scolaire "" les Hauts de Chennevières"" -  Chennevières-sur-Marne"
94;Val-de-Marne;02;2ème circonscription;028;Créteil;0009;1144;656;57.34;488;42.66;0;0.0;0.0;20;1.75;4.1;468;40.91;95.9;10;M;COUSY;David;DVG;9;0.79;1.92;94028;48.786351,2.451035;Ecole maternelle Chateaubriand;Avenue Corvisart;94000;Créteil;Ecole maternelle Chateaubriand -  Créteil
94;Val-de-Marne;04;4ème circonscription;059;Le Plessis-Trévise;0004;1027;568;55.31;459;44.69;4;0.39;0.87;3;0.29;0.65;452;44.01;98.47;7;F;BRAS;Hélène;REG;0;0.0;0.0;94059;48.809628000000004,2.565568;Groupe Scolaire Marbeau;31 avenue Marbeau;94420;Le Plessis-Trévise;Groupe Scolaire Marbeau -  Le Plessis-Trévise
94;Val-de-Marne;08;8ème circonscription;018;Charenton-le-Pont;0012;1098;474;43.17;624;56.83;6;0.55;0.96;1;0.09;0.16;617;56.19;98.88;14;F;KHALLOUK;Fatima;COM;7;0.64;1.13;94018;48.826633,2.401867;Ecole maternelle Valmy;2 rue de Valmy;94220;Charenton-le-Pont;Ecole maternelle Valmy -  Charenton-le-Pont
94;Val-de-Marne;07;7ème circonscription;038;L'Hay-les-Roses;0011;842;382;45.37;460;54.63;2;0.24;0.43;3;0.36;0.65;455;54.04;98.91;10;M;KIBONG AMIRA;Georges;DVD;0;0.0;0.0;94038;48.766677,2.32132;Groupe scolaire de la Valée aux renards;Rue Marc Sangnier;94240;L'Haÿ-les-Roses;Groupe scolaire de la Valée aux renards -  L'Haÿ-les-Roses
94;Val-de-Marne;06;6ème circonscription;067;Saint-Mandé;0012;1015;414;40.79;601;59.21;5;0.49;0.8300000000000001;1;0.1;0.17;595;58.62;99.0;7;F;ABEILLE;Laurence;ECO;64;6.31;10.76;94067;48.848236,2.418129;Ecole maternelle de la Tourelle;4 rue Plisson;94160;Saint-Mandé;Ecole maternelle de la Tourelle -  Saint-Mandé
94;Val-de-Marne;05;5ème circonscription;052;Nogent-sur-Marne;0002;860;420;48.84;440;51.16;0;0.0;0.0;0;0.0;0.0;440;51.16;100.0;14;F;HUGUENIN-RICHARD;Isabelle;FN;16;1.859999999999999;3.64;94052;48.837966,2.488687;Hôtel des Coignard;150 grand rue Charles de Gaulle;94130;Nogent-sur-Marne;Hôtel des Coignard -  Nogent-sur-Marne
94;Val-de-Marne;09;9ème circonscription;081;Vitry-sur-Seine;0033;986;657;66.63;329;33.37;5;0.51;1.52;1;0.1;0.30000000000000004;323;32.76;98.18;12;F;MARSEAU;Gaëlle;REM;111;11.26;34.37;94081;48.790138,2.393078;Ecole élémentaire Joliot Curie - Refetoire B;rue Saint Germain;94400;Vitry-sur-Seine;Ecole élémentaire Joliot Curie - Refetoire B -  Vitry-sur-Seine
94;Val-de-Marne;11;11ème circonscription;016;Cachan;0013;1052;558;53.04;494;46.96;5;0.48;1.01;2;0.19;0.4;487;46.29;98.58;17;F;GAUDRON;Audrey;LR;61;5.8;12.53;94016;;Ecole maternelle La Plaine;Carrefour des Poulets;94230;Cachan;Ecole maternelle La Plaine -  Cachan
94;Val-de-Marne;01;1ère circonscription;017;Champigny-sur-Marne;0040;932;483;51.82;449;48.18;3;0.32;0.67;3;0.32;0.67;443;47.53;98.66;11;M;KASPI;André;LR;41;4.4;9.26;94017;48.819199,2.497522;Salle René Rousseau;48 rue Jules Ferry Roux;94500;Champigny-sur-Marne;Salle René Rousseau -  Champigny-sur-Marne
94;Val-de-Marne;05;5ème circonscription;017;Champigny-sur-Marne;0043;948;510;53.8;438;46.2;3;0.32;0.68;0;0.0;0.0;435;45.89;99.32;8;F;DELOIRE;Marie-José;ECO;11;1.16;2.5300000000000002;94017;48.81093,2.5453900000000003;CMA Gérard Philippe;54 Boulevard du Chateau;94500;Champigny-sur-Marne;CMA Gérard Philippe -  Champigny-sur-Marne
94;Val-de-Marne;06;6ème circonscription;033;Fontenay-sous-Bois;0020;953;592;62.12;361;37.88;7;0.73;1.94;1;0.1;0.28;353;37.04;97.78;6;F;LALANNE;Dominique;DIV;2;0.21;0.5700000000000001;94033;48.856,2.479124;EIG LARRIS;15 bisrue Jean Mace;94120;Fontenay-sous-Bois;EIG LARRIS -  Fontenay-sous-Bois
94;Val-de-Marne;08;8ème circonscription;069;Saint-Maurice;0008;865;437;50.52;428;49.48;5;0.58;1.17;1;0.12;0.23;422;48.79;98.6;13;M;HOULEY;Rémi;ECO;18;2.08;4.27;94069;48.815265,2.459163;Ecole primaire de Gravelle - réfectoire;2 place Montgolfier;94410;Saint-Maurice;Ecole primaire de Gravelle - réfectoire -  Saint-Maurice
94;Val-de-Marne;08;8ème circonscription;046;Maisons-Alfort;0031;1075;431;40.09;644;59.91;3;0.28;0.47000000000000003;1;0.09;0.16;640;59.53;99.38;9;M;HERBILLON;Michel;LR;270;25.12;42.19;94046;48.80874,2.443524;Ecole élémentaire Raspail;44 avenue Georges Clémenceau;94700;Maisons-Alfort;Ecole élémentaire Raspail -  Maisons-Alfort
94;Val-de-Marne;08;8ème circonscription;046;Maisons-Alfort;0031;1075;431;40.09;644;59.91;3;0.28;0.47000000000000003;1;0.09;0.16;640;59.53;99.38;14;F;KHALLOUK;Fatima;COM;4;0.37;0.63;94046;48.80874,2.443524;Ecole élémentaire Raspail;44 avenue Georges Clémenceau;94700;Maisons-Alfort;Ecole élémentaire Raspail -  Maisons-Alfort
94;Val-de-Marne;01;1ère circonscription;068;Saint-Maur-des-Fossés;0035;975;471;48.31;504;51.69;2;0.21;0.4;3;0.31;0.6000000000000001;499;51.18;99.01;14;M;N'KAOUA;Thierry;FI;61;6.26;12.22;94068;48.805583,2.471387;Gymnase Rabelais;6 rue du Pont de Créteil;94100;Saint-Maur-des-Fossés;Gymnase Rabelais -  Saint-Maur-des-Fossés
94;Val-de-Marne;07;7ème circonscription;065;Rungis;0004;988;424;42.91;564;57.09;7;0.71;1.24;0;0.0;0.0;557;56.38;98.76;6;F;OLLIÉ;Anaïs;DVD;0;0.0;0.0;94065;48.749316,2.344485;Ecole élémentaire La Grange;13/15 rue de la Grange;94150;Rungis;Ecole élémentaire La Grange -  Rungis
94;Val-de-Marne;06;6ème circonscription;067;Saint-Mandé;0011;992;480;48.39;512;51.61;3;0.30000000000000004;0.59;5;0.5;0.98;504;50.81;98.44;5;M;GOUFFIER-CHA;Guillaume;REM;223;22.48;44.25;94067;48.847909,2.417545999999999;Centre Jean Bertaud;19 avenue Joffre;94160;Saint-Mandé;Centre Jean Bertaud -  Saint-Mandé
94;Val-de-Marne;06;6ème circonscription;080;Vincennes;0011;1069;515;48.18;554;51.82;5;0.47000000000000003;0.9;3;0.28;0.54;546;51.08;98.56;3;M;LECOQ;Gildas;UDI;110;10.29;20.15;94080;48.84736,2.451243;Ecole maternelle C. Vienot;6 rue Clément Viénot;94300;Vincennes;Ecole maternelle C. Vienot -  Vincennes
94;Val-de-Marne;11;11ème circonscription;076;Villejuif;0003;937;483;51.55;454;48.45;3;0.32;0.66;0;0.0;0.0;451;48.13;99.34;6;F;GILLET;Michelle;DLF;3;0.32;0.67;94076;48.789311,2.361597;Ecole élémentaire Jean Vilar;10 bis rue René Hamon;94800;Villejuif;Ecole élémentaire Jean Vilar -  Villejuif
94;Val-de-Marne;07;7ème circonscription;038;L'Hay-les-Roses;0001;1101;609;55.31;492;44.69;3;0.27;0.61;2;0.18;0.41000000000000003;487;44.23;98.98;6;F;OLLIÉ;Anaïs;DVD;0;0.0;0.0;94038;48.779047,2.337282;Hôtel de ville;41 rue Jean Jaurès;94240;L'Haÿ-les-Roses;Hôtel de ville -  L'Haÿ-les-Roses
94;Val-de-Marne;07;7ème circonscription;038;L'Hay-les-Roses;0006;1052;399;37.93;653;62.07;6;0.5700000000000001;0.92;2;0.19;0.31;645;61.31;98.77;3;F;DINI;Bouchra;EXG;4;0.38;0.62;94038;48.777835,2.331234;Groupe scolaire des Garennes;Avenue Jules Gravereaux;94240;L'Haÿ-les-Roses;Groupe scolaire des Garennes -  L'Haÿ-les-Roses
94;Val-de-Marne;10;10ème circonscription;081;Vitry-sur-Seine;0042;964;618;64.11;346;35.89;3;0.31;0.87;4;0.41000000000000003;1.16;339;35.17;97.98;8;F;MAKANGILA-LEBO;Clémentine;DIV;0;0.0;0.0;94081;48.791145,2.390541;Salle Robespierre Haute;1 allée du Puits Farouche;94400;Vitry-sur-Seine;Salle Robespierre Haute -  Vitry-sur-Seine
94;Val-de-Marne;04;4ème circonscription;059;Le Plessis-Trévise;0003;1224;631;51.55;593;48.45;5;0.41000000000000003;0.84;4;0.33;0.67;584;47.71;98.48;4;F;BEZAULT;Christine;ECO;2;0.16;0.34;94059;48.80535,2.578145;Espace Paul Valéry;72/74 avenue Ardouin;94420;Le Plessis-Trévise;Espace Paul Valéry -  Le Plessis-Trévise
94;Val-de-Marne;11;11ème circonscription;037;Gentilly;0008;839;323;38.5;516;61.5;6;0.72;1.16;0;0.0;0.0;510;60.79;98.84;4;M;GABORIT;Alexandre;FN;26;3.1;5.1;94037;48.814826,2.338911;Ecole primaire Lamartine (aile droite);22/24 rue des Champs Elysées;94250;Gentilly;Ecole primaire Lamartine (aile droite) -  Gentilly
94;Val-de-Marne;08;8ème circonscription;046;Maisons-Alfort;0037;931;433;46.51;498;53.49;4;0.43;0.8;1;0.11;0.2;493;52.95;99.0;8;F;ENON;Marie-Odile;FN;16;1.72;3.25;94046;48.813865,2.419201;Ecole élémentaire Louis Pasteur;5 rue Bouley;94700;Maisons-Alfort;Ecole élémentaire Louis Pasteur -  Maisons-Alfort
94;Val-de-Marne;01;1ère circonscription;068;Saint-Maur-des-Fossés;0048;985;437;44.37;548;55.63;3;0.30000000000000004;0.55;1;0.1;0.18;544;55.23;99.27;10;M;PLACE;Olivier;SOC;25;2.54;4.6;94068;48.790517,2.491536;Salle associative;134 rue Garibaldi;94100;Saint-Maur-des-Fossés;Salle associative -  Saint-Maur-des-Fossés
94;Val-de-Marne;03;3ème circonscription;077;Villeneuve-le-Roi;0012;1048;536;51.15;512;48.85;17;1.62;3.32;0;0.0;0.0;495;47.23;96.68;11;M;BOURSE PROVENCE;Dominique;FN;35;3.34;7.07;94077;48.734287,2.419665;Ecole Jules Ferry;26 rue des Tilleuls;94290;Villeneuve-le-Roi;Ecole Jules Ferry -  Villeneuve-le-Roi
94;Val-de-Marne;10;10ème circonscription;043;Le Kremlin-Bicêtre;0002;1022;553;54.11;469;45.89;4;0.39;0.85;1;0.1;0.21;464;45.4;98.93;10;M;FLEURY;Maël;DIV;4;0.39;0.86;94043;48.814125,2.358583;Espace André Maigné;18 bis Rue du 14 Juillet;94270;Le Kremlin-Bicêtre;Espace André Maigné -  Le Kremlin-Bicêtre
94;Val-de-Marne;07;7ème circonscription;038;L'Hay-les-Roses;0015;867;520;59.98;347;40.02;3;0.35000000000000003;0.86;2;0.23;0.58;342;39.45;98.56;3;F;DINI;Bouchra;EXG;7;0.81;2.05;94038;48.777928,2.349656;Groupe scolaire du Jardin parisien;26 rue Jules Ferry;94240;L'Haÿ-les-Roses;Groupe scolaire du Jardin parisien -  L'Haÿ-les-Roses
94;Val-de-Marne;05;5ème circonscription;052;Nogent-sur-Marne;0014;977;431;44.11;546;55.89;2;0.2;0.37;1;0.1;0.18;543;55.58;99.45;1;F;LABOUS;Kristell;DIV;5;0.51;0.92;94052;48.83654,2.473671;Ecole maternelle Fontenay;6 rue de Fontenay;94130;Nogent-sur-Marne;Ecole maternelle Fontenay -  Nogent-sur-Marne
94;Val-de-Marne;11;11ème circonscription;016;Cachan;0016;969;443;45.72;526;54.28;5;0.52;0.9500000000000001;5;0.52;0.9500000000000001;516;53.25;98.1;13;F;GAILLOT;Albane;REM;211;21.78;40.89;94016;48.792674,2.331132;Gymnase Belle Image;24 rue des deux Frères;94230;Cachan;Gymnase Belle Image -  Cachan
94;Val-de-Marne;01;1ère circonscription;017;Champigny-sur-Marne;0001;926;490;52.92;436;47.08;10;1.08;2.29;4;0.43;0.92;422;45.57;96.79;9;F;TAGNATI;Marie-Claire;DLF;5;0.54;1.18;94017;48.813453,2.510912;Mairie de Champigny sur Marne;14 rue Louis Talamoni;94500;Champigny-sur-Marne;Mairie de Champigny sur Marne -  Champigny-sur-Marne
94;Val-de-Marne;02;2ème circonscription;028;Créteil;0034;1087;609;56.03;478;43.97;6;0.55;1.26;2;0.18;0.42;470;43.24;98.33;1;M;TOLLARI;Christian;EXD;10;0.92;2.13;94028;48.78079,2.4615400000000003;Ecole des Guiblets;80 boulevard John Fitzgerald Kennedy;94000;Créteil;Ecole des Guiblets -  Créteil
94;Val-de-Marne;11;11ème circonscription;076;Villejuif;0028;775;482;62.19;293;37.81;6;0.77;2.05;3;0.39;1.02;284;36.65;96.93;7;F;JAOUEN;Marianne;ECO;2;0.26;0.7000000000000001;94076;48.785487,2.371777;Ecole élémentaire Paul Vaillant - Couturier;4 place Paul Eluard;94800;Villejuif;Ecole élémentaire Paul Vaillant - Couturier -  Villejuif
94;Val-de-Marne;10;10ème circonscription;041;Ivry-sur-Seine;0028;748;325;43.45;423;56.55;3;0.4;0.71;2;0.27;0.47000000000000003;418;55.88;98.82;10;M;FLEURY;Maël;DIV;3;0.4;0.72;94041;48.818638,2.378206;Ecole Guy Moquet;28 rue Mirabeau;94200;Ivry-sur-Seine;Ecole Guy Moquet -  Ivry-sur-Seine
94;Val-de-Marne;11;11ème circonscription;016;Cachan;0013;1052;558;53.04;494;46.96;5;0.48;1.01;2;0.19;0.4;487;46.29;98.58;15;F;VOISIN;Marine;DIV;0;0.0;0.0;94016;;Ecole maternelle La Plaine;Carrefour des Poulets;94230;Cachan;Ecole maternelle La Plaine -  Cachan
94;Val-de-Marne;11;11ème circonscription;076;Villejuif;0029;888;517;58.22;371;41.78;7;0.79;1.8900000000000001;2;0.23;0.54;362;40.77;97.57;11;M;MONIN;Michel;DVD;7;0.79;1.9300000000000002;94076;48.785487,2.371777;Ecole élémentaire Paul Vaillant - Couturier;4 place Paul Eluard;94800;Villejuif;Ecole élémentaire Paul Vaillant - Couturier -  Villejuif
94;Val-de-Marne;11;11ème circonscription;076;Villejuif;0027;820;499;60.85;321;39.15;4;0.49;1.25;0;0.0;0.0;317;38.66;98.75;14;F;DE COMARMOND;Hélène;SOC;19;2.32;5.99;94076;48.785487,2.371777;Ecole maternelle Paul Vaillant - Couturier;4 place Paul Eluard;94800;Villejuif;Ecole maternelle Paul Vaillant - Couturier -  Villejuif
94;Val-de-Marne;03;3ème circonscription;077;Villeneuve-le-Roi;0001;871;586;67.28;285;32.72;16;1.839999999999999;5.61;0;0.0;0.0;269;30.88;94.39;7;F;NARASSIGUIN;Corinne;SOC;10;1.15;3.719999999999999;94077;48.735034,2.407814;Hôtel de ville;Place de la Vieille Eglise;94290;Villeneuve-le-Roi;Hôtel de ville -  Villeneuve-le-Roi
94;Val-de-Marne;06;6ème circonscription;080;Vincennes;0025;1045;424;40.57;621;59.43;6;0.5700000000000001;0.97;1;0.1;0.16;614;58.76;98.87;2;F;SCHER;Léa;DIV;9;0.86;1.47;94080;48.847711,2.423604;Club de Loisirs et d'acceuil des Retraités;27 rue des Laitières;94300;Vincennes;Club de Loisirs et d'acceuil des Retraités -  Vincennes
94;Val-de-Marne;09;9ème circonscription;081;Vitry-sur-Seine;0010;987;607;61.5;380;38.5;1;0.1;0.26;9;0.91;2.37;370;37.49;97.37;9;M;BENSIALI;Taryck;DIV;3;0.30000000000000004;0.81;94081;48.774781,2.377359;Ecole maternelle Paul Langevin;Rue Gérard Philippe;94400;Vitry-sur-Seine;Ecole maternelle Paul Langevin -  Vitry-sur-Seine
94;Val-de-Marne;09;9ème circonscription;081;Vitry-sur-Seine;0017;780;532;68.21;248;31.79;6;0.77;2.42;4;0.51;1.609999999999999;238;30.51;95.97;4;F;YAPO;Monique;ECO;4;0.51;1.6800000000000002;94081;48.776901,2.40117;Ecole élémentaire Anatole France - Refectoire A;133, rue Balzac;94400;Vitry-sur-Seine;Ecole élémentaire Anatole France - Refectoire A -  Vitry-sur-Seine
94;Val-de-Marne;06;6ème circonscription;033;Fontenay-sous-Bois;0029;1112;515;46.31;597;53.69;6;0.54;1.01;1;0.09;0.17;590;53.06;98.83;1;M;DORNBUSCH;David;ECO;5;0.45;0.85;94033;48.852197,2.462841;Foyer Ambroise Croizat;64 Rue Jules Ferry;94120;Fontenay-sous-Bois;Foyer Ambroise Croizat -  Fontenay-sous-Bois
94;Val-de-Marne;01;1ère circonscription;068;Saint-Maur-des-Fossés;0037;952;646;67.86;306;32.14;9;0.9500000000000001;2.94;4;0.42;1.31;293;30.78;95.75;12;M;ÖZTORUN;Denis;COM;13;1.37;4.44;94068;48.802084,2.472709;Gymnase d’Arsonval;5 Villa Vernier;94100;Saint-Maur-des-Fossés;Gymnase d’Arsonval -  Saint-Maur-des-Fossés
94;Val-de-Marne;03;3ème circonscription;078;Villeneuve-Saint-Georges;0002;809;495;61.19;314;38.81;7;0.87;2.23;4;0.49;1.27;303;37.45;96.5;12;M;BOYER;Alexandre;COM;19;2.35;6.27;94078;48.729964,2.447071;Hôtel de ville;20 Place Pierre Sémard;94190;Villeneuve-Saint-Georges;Hôtel de ville -  Villeneuve-Saint-Georges
94;Val-de-Marne;08;8ème circonscription;046;Maisons-Alfort;0015;900;425;47.22;475;52.78;5;0.56;1.05;1;0.11;0.21;469;52.11;98.74;2;M;GILLARD;Pierre-Eric;EXG;4;0.44;0.85;94046;48.795486,2.431955;Ecole élémentaire Charles Péguy;20 avanue de la Liberté;94700;Maisons-Alfort;Ecole élémentaire Charles Péguy -  Maisons-Alfort
94;Val-de-Marne;11;11ème circonscription;003;Arcueil;0005;1242;554;44.61;688;55.39;13;1.05;1.8900000000000001;0;0.0;0.0;675;54.35;98.11;15;F;VOISIN;Marine;DIV;0;0.0;0.0;94003;48.810294999999996,2.328888;Espace Jaurès;20 avenue du Président Salvador Allende;94110;Arcueil;Espace Jaurès -  Arcueil
94;Val-de-Marne;04;4ème circonscription;071;Sucy-en-Brie;0011;1066;504;47.28;562;52.72;13;1.22;2.31;4;0.38;0.71;545;51.13;96.98;13;F;LEMAIRE;Mirabelle;FI;48;4.5;8.81;94071;48.767084,2.528007;Ecole maternelle Procession;2 rue de la Procession;94370;Sucy-en-Brie;Ecole maternelle Procession -  Sucy-en-Brie
